	at java.lang.Runtime.loadLibrary0(Unknown Source)
	at java.lang.System.loadLibrary(Unknown Source)
	at org.jocl.LibUtils.loadLibrary(LibUtils.java:80)
	at org.jocl.CL.<clinit>(CL.java:47)
	at edu.dhbw.mannheim.tigers.sumatra.model.data.math.OpenClHandler.<init>(OpenClHandler.java:64)
	at edu.dhbw.mannheim.tigers.sumatra.model.data.math.OpenClHandler.<clinit>(OpenClHandler.java:37)
	at edu.dhbw.mannheim.tigers.sumatra.model.modules.impls.ai.metis.calculators.support.RedirectPosRefCalc.<init>(RedirectPosRefCalc.java:62)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(Unknown Source)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(Unknown Source)
	at java.lang.reflect.Constructor.newInstance(Unknown Source)
	at edu.dhbw.mannheim.tigers.sumatra.util.InstanceableClass.newInstance(InstanceableClass.java:64)
	at edu.dhbw.mannheim.tigers.sumatra.util.InstanceableClass.newDefaultInstance(InstanceableClass.java:101)
	at edu.dhbw.mannheim.tigers.sumatra.model.modules.impls.ai.metis.Metis.<init>(Metis.java:60)
	at edu.dhbw.mannheim.tigers.sumatra.model.modules.impls.ai.Agent.startModule(Agent.java:188)
	at edu.dhbw.mannheim.tigers.moduli.Moduli.startModules(Moduli.java:225)
	at edu.dhbw.mannheim.tigers.sumatra.presenter.main.ToolbarPresenter$StartStopThread.run(ToolbarPresenter.java:273)
	at java.lang.Thread.run(Unknown Source)
Stack trace from the attempt to load the library as a resource:
java.lang.UnsatisfiedLinkError: Could not initialize native library. Implementation library 'OpenCL.dll' could not be loaded
	at org.jocl.LibUtils.initNativeLibrary(LibUtils.java:142)
	at org.jocl.LibUtils.loadLibrary(LibUtils.java:92)
	at org.jocl.CL.<clinit>(CL.java:47)
	at edu.dhbw.mannheim.tigers.sumatra.model.data.math.OpenClHandler.<init>(OpenClHandler.java:64)
	at edu.dhbw.mannheim.tigers.sumatra.model.data.math.OpenClHandler.<clinit>(OpenClHandler.java:37)
	at edu.dhbw.mannheim.tigers.sumatra.model.modules.impls.ai.metis.calculators.support.RedirectPosRefCalc.<init>(RedirectPosRefCalc.java:62)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(Unknown Source)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(Unknown Source)
	at java.lang.reflect.Constructor.newInstance(Unknown Source)
	at edu.dhbw.mannheim.tigers.sumatra.util.InstanceableClass.newInstance(InstanceableClass.java:64)
	at edu.dhbw.mannheim.tigers.sumatra.util.InstanceableClass.newDefaultInstance(InstanceableClass.java:101)
	at edu.dhbw.mannheim.tigers.sumatra.model.modules.impls.ai.metis.Metis.<init>(Metis.java:60)
	at edu.dhbw.mannheim.tigers.sumatra.model.modules.impls.ai.Agent.startModule(Agent.java:188)
	at edu.dhbw.mannheim.tigers.moduli.Moduli.startModules(Moduli.java:225)
	at edu.dhbw.mannheim.tigers.sumatra.presenter.main.ToolbarPresenter$StartStopThread.run(ToolbarPresenter.java:273)
	at java.lang.Thread.run(Unknown Source)
---(end of nested stack traces)---

	at org.jocl.LibUtils.loadLibrary(LibUtils.java:122)
	at org.jocl.CL.<clinit>(CL.java:47)
	at edu.dhbw.mannheim.tigers.sumatra.model.data.math.OpenClHandler.<init>(OpenClHandler.java:64)
	at edu.dhbw.mannheim.tigers.sumatra.model.data.math.OpenClHandler.<clinit>(OpenClHandler.java:37)
	at edu.dhbw.mannheim.tigers.sumatra.model.modules.impls.ai.metis.calculators.support.RedirectPosRefCalc.<init>(RedirectPosRefCalc.java:62)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(Unknown Source)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(Unknown Source)
	at java.lang.reflect.Constructor.newInstance(Unknown Source)
	at edu.dhbw.mannheim.tigers.sumatra.util.InstanceableClass.newInstance(InstanceableClass.java:64)
	at edu.dhbw.mannheim.tigers.sumatra.util.InstanceableClass.newDefaultInstance(InstanceableClass.java:101)
	at edu.dhbw.mannheim.tigers.sumatra.model.modules.impls.ai.metis.Metis.<init>(Metis.java:60)
	at edu.dhbw.mannheim.tigers.sumatra.model.modules.impls.ai.Agent.startModule(Agent.java:188)
	at edu.dhbw.mannheim.tigers.moduli.Moduli.startModules(Moduli.java:225)
	at edu.dhbw.mannheim.tigers.sumatra.presenter.main.ToolbarPresenter$StartStopThread.run(ToolbarPresenter.java:273)
	at java.lang.Thread.run(Unknown Source)
24 Jul 2014 12:30:42,336 DEBUG [SSLVisionCam|MulticastUDPReceiver] Socket timed out on iface Intel(R) Centrino(R) Advanced-N 6230
24 Jul 2014 12:30:42,370 DEBUG [Referee|MulticastUDPReceiver] Socket timed out on iface Software Loopback Interface 1
24 Jul 2014 12:30:42,633 INFO  [AutoCharge|GenericManager] Auto charging bots
24 Jul 2014 12:30:44,583 DEBUG [Referee|MulticastUDPReceiver] Socket timed out on iface Intel(R) Centrino(R) Advanced-N 6230
24 Jul 2014 12:30:44,727 DEBUG [SSLVisionCam|MulticastUDPReceiver] Socket timed out on iface VirtualBox Host-Only Ethernet Adapter
24 Jul 2014 12:30:46,884 DEBUG [Referee|MulticastUDPReceiver] Socket timed out on iface VirtualBox Host-Only Ethernet Adapter
24 Jul 2014 12:31:22,358 DEBUG [AWT-EventQueue-0|MainPresenter] Saved configuration to: .\config\user\Marcondes Ricarte.props
24 Jul 2014 12:31:22,359 DEBUG [AWT-EventQueue-0|MulticastUDPReceiver] Multicast group left
24 Jul 2014 12:31:22,360 DEBUG [AWT-EventQueue-0|MulticastUDPReceiver] Socket closed
24 Jul 2014 12:31:22,360 DEBUG [AWT-EventQueue-0|MulticastUDPReceiver] Multicast group left
24 Jul 2014 12:31:22,361 DEBUG [AWT-EventQueue-0|MulticastUDPReceiver] Socket closed
24 Jul 2014 12:31:22,361 DEBUG [AWT-EventQueue-0|MulticastUDPReceiver] Multicast group left
24 Jul 2014 12:31:22,361 DEBUG [AWT-EventQueue-0|MulticastUDPReceiver] Socket closed
24 Jul 2014 12:31:22,362 DEBUG [AWT-EventQueue-0|MulticastUDPReceiver] Multicast group left
24 Jul 2014 12:31:22,362 DEBUG [AWT-EventQueue-0|MulticastUDPReceiver] Socket closed
24 Jul 2014 12:31:22,363 DEBUG [AWT-EventQueue-0|MulticastUDPReceiver] Multicast group left
24 Jul 2014 12:31:22,363 DEBUG [AWT-EventQueue-0|MulticastUDPReceiver] Socket closed
24 Jul 2014 12:31:22,363 DEBUG [AWT-EventQueue-0|MulticastUDPReceiver] Multicast group left
24 Jul 2014 12:31:22,364 DEBUG [AWT-EventQueue-0|MulticastUDPReceiver] Socket closed
24 Jul 2014 12:31:22,480 DEBUG [Dormouse|Dormouse] Dormouse stopped.
24 Jul 2014 12:31:22,480 DEBUG [WP_Director|Director] Interrupted while waiting for new CamDetectionFrame.
30 Jul 2014 14:45:16,596 DEBUG [main|MainPresenter] Loading layout: last.ly
30 Jul 2014 14:45:16,742 DEBUG [main|MainPresenter] Loaded layout: ./config/gui/last.ly
30 Jul 2014 14:45:16,742 DEBUG [main|MainPresenter] Loading look and feel: Windows
30 Jul 2014 15:14:54,566 DEBUG [AWT-EventQueue-0|MainPresenter] Saved configuration to: .\config\user\Marcondes Ricarte.props
30 Jul 2014 17:58:54,347 DEBUG [main|MainPresenter] Loading layout: last.ly
30 Jul 2014 17:58:54,367 DEBUG [main|MainPresenter] Loaded layout: ./config/gui/last.ly
30 Jul 2014 17:58:54,368 DEBUG [main|MainPresenter] Loading look and feel: Windows
30 Jul 2014 17:59:09,715 DEBUG [AWT-EventQueue-0|MessageConnection] New MessageConnection
30 Jul 2014 17:59:09,873 INFO  [AWT-EventQueue-0|ACallback] subscribed to REGISTRY
30 Jul 2014 17:59:09,873 INFO  [AWT-EventQueue-0|ACallback] subscribed to AI_REGISTRY
30 Jul 2014 17:59:09,873 INFO  [AWT-EventQueue-0|ACallback] subscribed to MODULI_REGISTRY
30 Jul 2014 17:59:09,873 INFO  [AWT-EventQueue-0|ACallback] subscribed to APOLLON_REGISTRY
30 Jul 2014 17:59:09,873 INFO  [AWT-EventQueue-0|ACallback] subscribed to LACHESIS_REGISTRY
30 Jul 2014 17:59:09,874 INFO  [AWT-EventQueue-0|ACallback] subscribed to ATHENA_REGISTRY
30 Jul 2014 17:59:09,874 INFO  [AWT-EventQueue-0|ACallback] subscribed to LOG_REGISTRY
30 Jul 2014 17:59:09,874 INFO  [AWT-EventQueue-0|ACallback] subscribed to TIMER_REGISTRY
30 Jul 2014 17:59:09,874 INFO  [AWT-EventQueue-0|ACallback] subscribed to EMERGENCY_REGISTRY
30 Jul 2014 17:59:09,874 INFO  [AWT-EventQueue-0|ACallback] subscribed to REFEREE_REGISTRY
30 Jul 2014 17:59:09,874 INFO  [AWT-EventQueue-0|ACallback] subscribed to RCM_REGISTRY
30 Jul 2014 17:59:09,874 INFO  [AWT-EventQueue-0|ACallback] subscribed to WF_REGISTRY
30 Jul 2014 17:59:09,874 INFO  [AWT-EventQueue-0|ACallback] subscribed to TEST_REGISTRY
30 Jul 2014 17:59:09,875 DEBUG [AWT-EventQueue-0|MessageConnection] messaging host: localhost; port: 1883
30 Jul 2014 17:59:10,067 INFO  [AWT-EventQueue-0|ACallback] subscribed to BOT_ACTION_COMMAND
30 Jul 2014 17:59:10,067 INFO  [AWT-EventQueue-0|ACallback] subscribed to LIFE_SIGN
30 Jul 2014 17:59:10,067 INFO  [AWT-EventQueue-0|ACallback] subscribed to AI_CONTROL
30 Jul 2014 17:59:10,067 INFO  [AWT-EventQueue-0|ACallback] subscribed to AI_CONTROL_STATE
30 Jul 2014 17:59:10,068 INFO  [AWT-EventQueue-0|ACallback] subscribed to REFEREE_COMMAND
30 Jul 2014 17:59:11,165 INFO  [AWT-EventQueue-0|ControllerFactory] Controller found: Teclado Padrão PS/2
30 Jul 2014 17:59:11,165 INFO  [AWT-EventQueue-0|ControllerFactory] Controller found: ELAN PS/2 Port Smart-Pad
30 Jul 2014 17:59:11,227 INFO  [AWT-EventQueue-0|ControllerFactory] Controller found: Teclado Padrão PS/2
30 Jul 2014 17:59:11,227 INFO  [AWT-EventQueue-0|ControllerFactory] Controller found: ELAN PS/2 Port Smart-Pad
30 Jul 2014 17:59:14,813 INFO  [AWT-EventQueue-0|RCMPresenter] 2 controllers found.
30 Jul 2014 17:59:45,774 DEBUG [AWT-EventQueue-0|MainPresenter] Saved configuration to: .\config\user\Marcondes Ricarte.props
30 Jul 2014 18:15:07,613 DEBUG [main|MainPresenter] Loading layout: last.ly
30 Jul 2014 18:15:07,615 DEBUG [main|MainPresenter] Loaded layout: ./config/gui/last.ly
30 Jul 2014 18:15:07,615 DEBUG [main|MainPresenter] Loading look and feel: Windows
30 Jul 2014 18:15:48,229 DEBUG [AWT-EventQueue-0|MainPresenter] Saved configuration to: .\config\user\Marcondes Ricarte.props
